task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
272	82/c909e8	271347	calling_pipeline:medakaInference_consensus (237)	COMPLETED	0	2026-06-04 12:07:12.847	6.7s	3.8s	110.4%	508.4 MB	1.2 GB	39 MB	2.2 MB
275	42/879721	271769	calling_pipeline:medakaInference_consensus (240)	COMPLETED	0	2026-06-04 12:07:13.756	6.1s	3.7s	108.7%	458.4 MB	1.2 GB	38.9 MB	2 MB
281	eb/fb9458	272089	calling_pipeline:medakaInference_consensus (246)	COMPLETED	0	2026-06-04 12:07:14.140	6.2s	3.6s	108.4%	456.3 MB	1.2 GB	38.9 MB	2 MB
279	60/c3c91d	271843	calling_pipeline:medakaInference_consensus (244)	COMPLETED	0	2026-06-04 12:07:13.842	6.7s	3.9s	110.5%	512.8 MB	1.2 GB	38.9 MB	2.2 MB
284	da/66d1d2	272254	calling_pipeline:medakaInference_consensus (249)	COMPLETED	0	2026-06-04 12:07:14.344	6.3s	3.7s	103.3%	400.4 MB	1.1 GB	38.9 MB	1.8 MB
274	ab/52b24a	271526	calling_pipeline:medakaInference_consensus (239)	COMPLETED	0	2026-06-04 12:07:13.159	7.6s	4s	113.1%	561.4 MB	1.3 GB	39 MB	2.4 MB
283	9b/21161d	272338	calling_pipeline:medakaInference_consensus (248)	COMPLETED	0	2026-06-04 12:07:14.442	6.4s	3.9s	107.9%	519 MB	1.2 GB	38.9 MB	2.2 MB
286	6d/d762ad	272538	calling_pipeline:medakaInference_consensus (251)	COMPLETED	0	2026-06-04 12:07:14.738	6.2s	3.7s	107.2%	458.2 MB	1.2 GB	38.9 MB	2 MB
289	2b/7cfcde	272620	calling_pipeline:medakaInference_consensus (254)	COMPLETED	0	2026-06-04 12:07:14.830	6.2s	3.8s	107.0%	457.2 MB	1.2 GB	38.9 MB	2 MB
287	6b/025b75	272492	calling_pipeline:medakaInference_consensus (252)	COMPLETED	0	2026-06-04 12:07:14.649	6.5s	3.8s	107.1%	457.5 MB	1.2 GB	38.9 MB	2 MB
290	8e/dcd3fc	272750	calling_pipeline:medakaInference_consensus (255)	COMPLETED	0	2026-06-04 12:07:14.993	6.2s	3.7s	108.1%	459.3 MB	1.2 GB	38.9 MB	2 MB
282	64/b65513	272007	calling_pipeline:medakaInference_consensus (247)	COMPLETED	0	2026-06-04 12:07:14.036	7.3s	4.4s	107.4%	542.4 MB	1.2 GB	38.9 MB	2.2 MB
278	3c/023248	271926	calling_pipeline:medakaInference_consensus (243)	COMPLETED	0	2026-06-04 12:07:13.933	7.5s	4.4s	109.1%	524.7 MB	1.2 GB	39 MB	2.2 MB
277	12/20cf6a	272172	calling_pipeline:medakaInference_consensus (242)	COMPLETED	0	2026-06-04 12:07:14.245	7.3s	4.3s	111.0%	590.6 MB	1.3 GB	39 MB	2.4 MB
303	f2/4faaac	278039	calling_pipeline:medakaInference_consensus (268)	COMPLETED	0	2026-06-04 12:07:21.118	4.1s	2.6s	100.4%	360 MB	1.1 GB	38.9 MB	1.7 MB
297	68/9e88e9	277709	calling_pipeline:medakaInference_consensus (262)	COMPLETED	0	2026-06-04 12:07:20.757	5.1s	3.1s	103.3%	394.1 MB	1.1 GB	38.8 MB	1.7 MB
323	32/a49490	277360	calling_pipeline:medakaInference_consensus (288)	COMPLETED	0	2026-06-04 12:07:19.874	6.5s	3.4s	103.7%	378.5 MB	1.1 GB	38.9 MB	1.7 MB
296	b5/97b484	277657	calling_pipeline:medakaInference_consensus (261)	COMPLETED	0	2026-06-04 12:07:20.684	6.2s	3.3s	102.6%	377.4 MB	1.1 GB	38.9 MB	1.7 MB
299	f9/0def57	277873	calling_pipeline:medakaInference_consensus (264)	COMPLETED	0	2026-06-04 12:07:20.919	6.1s	3.1s	102.3%	383.4 MB	1.1 GB	38.9 MB	1.7 MB
295	5b/74b4f3	277583	calling_pipeline:medakaInference_consensus (260)	COMPLETED	0	2026-06-04 12:07:20.549	6.6s	3.5s	108.9%	478.2 MB	1.2 GB	38.9 MB	2 MB
300	02/ce8ab1	277921	calling_pipeline:medakaInference_consensus (265)	COMPLETED	0	2026-06-04 12:07:21.028	6.1s	3.1s	102.4%	398.6 MB	1.1 GB	38.9 MB	1.8 MB
298	8d/e6e900	277790	calling_pipeline:medakaInference_consensus (263)	COMPLETED	0	2026-06-04 12:07:20.861	6.4s	3.5s	109.5%	458.1 MB	1.2 GB	38.9 MB	2 MB
291	5a/60a9ed	277145	calling_pipeline:medakaInference_consensus (256)	COMPLETED	0	2026-06-04 12:07:19.592	7.7s	3.7s	109.9%	458.1 MB	1.2 GB	38.9 MB	2 MB
293	ab/a2765c	277468	calling_pipeline:medakaInference_consensus (258)	COMPLETED	0	2026-06-04 12:07:20.315	7.1s	3.8s	108.1%	507.2 MB	1.2 GB	39.1 MB	2.2 MB
305	39/73d89e	278310	calling_pipeline:medakaInference_consensus (270)	COMPLETED	0	2026-06-04 12:07:21.454	6.1s	3.6s	107.2%	526.9 MB	1.2 GB	38.9 MB	2.2 MB
307	aa/d51bda	278379	calling_pipeline:medakaInference_consensus (272)	COMPLETED	0	2026-06-04 12:07:21.564	6s	3.6s	107.2%	458.4 MB	1.2 GB	38.9 MB	2 MB
302	a3/0ba92d	278122	calling_pipeline:medakaInference_consensus (267)	COMPLETED	0	2026-06-04 12:07:21.216	6.5s	3.9s	105.8%	437.9 MB	1.1 GB	38.9 MB	2 MB
306	3f/696889	278205	calling_pipeline:medakaInference_consensus (271)	COMPLETED	0	2026-06-04 12:07:21.314	6.5s	3.7s	102.2%	391.5 MB	1.1 GB	38.9 MB	1.8 MB
285	02/e6a3fb	276651	calling_pipeline:medakaInference_consensus (250)	COMPLETED	0	2026-06-04 12:07:19.013	8.9s	4.6s	116.7%	801.9 MB	1.5 GB	39.3 MB	3.1 MB
309	d7/63629b	282893	calling_pipeline:medakaInference_consensus (274)	COMPLETED	0	2026-06-04 12:07:26.411	5.1s	2.7s	102.6%	372.8 MB	1.1 GB	38.9 MB	1.7 MB
308	aa/e96c8d	282090	calling_pipeline:medakaInference_consensus (273)	COMPLETED	0	2026-06-04 12:07:25.197	6.8s	2.9s	103.7%	363.3 MB	1.1 GB	38.9 MB	1.7 MB
316	bb/062e6d	283628	calling_pipeline:medakaInference_consensus (281)	COMPLETED	0	2026-06-04 12:07:27.605	4.6s	2.4s	99.0%	357.6 MB	1.1 GB	38.9 MB	1.6 MB
337	56/022d42	282633	calling_pipeline:medakaInference_consensus (302)	COMPLETED	0	2026-06-04 12:07:25.814	6.6s	3.1s	104.5%	378.5 MB	1.1 GB	38.9 MB	1.7 MB
317	6b/a8c08e	283468	calling_pipeline:medakaInference_consensus (282)	COMPLETED	0	2026-06-04 12:07:27.405	5.1s	2.7s	99.9%	364.4 MB	1.1 GB	38.8 MB	1.7 MB
311	d5/fac345	283011	calling_pipeline:medakaInference_consensus (276)	COMPLETED	0	2026-06-04 12:07:26.928	5.7s	3.1s	104.1%	409.7 MB	1.1 GB	38.9 MB	1.8 MB
312	3c/3f7cb6	283059	calling_pipeline:medakaInference_consensus (277)	COMPLETED	0	2026-06-04 12:07:27.001	5.8s	3.2s	103.8%	395.1 MB	1.1 GB	38.9 MB	1.7 MB
318	eb/e44ea5	283546	calling_pipeline:medakaInference_consensus (283)	COMPLETED	0	2026-06-04 12:07:27.505	5.4s	2.9s	101.6%	373 MB	1.1 GB	38.9 MB	1.7 MB
313	f0/7feb20	283201	calling_pipeline:medakaInference_consensus (278)	COMPLETED	0	2026-06-04 12:07:27.155	5.9s	3.5s	108.2%	457.4 MB	1.2 GB	38.9 MB	2 MB
315	55/7c1a9a	283381	calling_pipeline:medakaInference_consensus (280)	COMPLETED	0	2026-06-04 12:07:27.340	5.8s	3.4s	108.9%	521.9 MB	1.2 GB	38.9 MB	2.2 MB
322	4e/3d1f6d	283794	calling_pipeline:medakaInference_consensus (287)	COMPLETED	0	2026-06-04 12:07:27.793	5.4s	3.3s	101.4%	407.7 MB	1.1 GB	38.9 MB	1.8 MB
310	ed/e02150	283154	calling_pipeline:medakaInference_consensus (275)	COMPLETED	0	2026-06-04 12:07:27.112	6.2s	3.9s	109.2%	495.5 MB	1.2 GB	38.9 MB	2.2 MB
314	37/e102de	283269	calling_pipeline:medakaInference_consensus (279)	COMPLETED	0	2026-06-04 12:07:27.236	6.2s	3.9s	106.7%	502.7 MB	1.2 GB	39 MB	2.2 MB
319	fc/89211d	283712	calling_pipeline:medakaInference_consensus (284)	COMPLETED	0	2026-06-04 12:07:27.698	5.8s	3.8s	108.5%	516.6 MB	1.2 GB	38.9 MB	2.2 MB
320	59/67b9d9	283885	calling_pipeline:medakaInference_consensus (285)	COMPLETED	0	2026-06-04 12:07:27.901	5.7s	3.9s	104.4%	436.8 MB	1.1 GB	39 MB	2 MB
325	0a/c6cab7	287919	calling_pipeline:medakaInference_consensus (290)	COMPLETED	0	2026-06-04 12:07:31.967	4.8s	2.6s	101.8%	361.6 MB	1.1 GB	38.9 MB	1.6 MB
321	b2/79faf0	287579	calling_pipeline:medakaInference_consensus (286)	COMPLETED	0	2026-06-04 12:07:31.544	5.4s	2.8s	102.9%	370.7 MB	1.1 GB	38.8 MB	1.7 MB
352	46/d2150c	288262	calling_pipeline:medakaInference_consensus (317)	COMPLETED	0	2026-06-04 12:07:32.523	4.7s	2.7s	101.8%	358.9 MB	1.1 GB	38.9 MB	1.7 MB
331	92/77e2f7	288655	calling_pipeline:medakaInference_consensus (296)	COMPLETED	0	2026-06-04 12:07:33.010	4.6s	2.8s	102.1%	375.5 MB	1.1 GB	38.9 MB	1.7 MB
328	e8/6c356b	288561	calling_pipeline:medakaInference_consensus (293)	COMPLETED	0	2026-06-04 12:07:32.886	5.5s	2.9s	102.3%	359.5 MB	1.1 GB	38.8 MB	1.7 MB
330	44/94a8a6	288729	calling_pipeline:medakaInference_consensus (295)	COMPLETED	0	2026-06-04 12:07:33.101	5.4s	2.8s	100.4%	330.2 MB	1.1 GB	38.8 MB	1.6 MB
327	f2/ed6e34	288214	calling_pipeline:medakaInference_consensus (292)	COMPLETED	0	2026-06-04 12:07:32.447	6.2s	3.4s	104.0%	407.5 MB	1.1 GB	38.9 MB	1.8 MB
326	da/104dd7	288371	calling_pipeline:medakaInference_consensus (291)	COMPLETED	0	2026-06-04 12:07:32.663	6.1s	3.5s	103.6%	399.9 MB	1.1 GB	38.9 MB	1.8 MB
329	16/3ddbcc	288474	calling_pipeline:medakaInference_consensus (294)	COMPLETED	0	2026-06-04 12:07:32.763	6.1s	3.4s	109.1%	477.2 MB	1.2 GB	38.9 MB	2 MB
332	5f/2b9f05	288810	calling_pipeline:medakaInference_consensus (297)	COMPLETED	0	2026-06-04 12:07:33.204	5.8s	3.5s	106.4%	459.4 MB	1.2 GB	38.9 MB	2 MB
333	c1/e68284	289056	calling_pipeline:medakaInference_consensus (298)	COMPLETED	0	2026-06-04 12:07:33.503	5.6s	3.2s	101.1%	403.5 MB	1.1 GB	38.9 MB	1.8 MB
334	d6/101d4e	288892	calling_pipeline:medakaInference_consensus (299)	COMPLETED	0	2026-06-04 12:07:33.310	5.8s	3.5s	106.3%	458.3 MB	1.2 GB	38.9 MB	2 MB
324	d3/837c4b	288028	calling_pipeline:medakaInference_consensus (289)	COMPLETED	0	2026-06-04 12:07:32.230	7s	3.8s	110.6%	526.4 MB	1.2 GB	38.9 MB	2.2 MB
336	16/f72a17	288972	calling_pipeline:medakaInference_consensus (301)	COMPLETED	0	2026-06-04 12:07:33.394	6s	3.5s	106.0%	458 MB	1.2 GB	38.9 MB	2 MB
335	d6/779d74	289146	calling_pipeline:medakaInference_consensus (300)	COMPLETED	0	2026-06-04 12:07:33.621	5.8s	3.5s	105.8%	458.2 MB	1.2 GB	38.9 MB	2 MB
340	69/7859f4	292514	calling_pipeline:medakaInference_consensus (305)	COMPLETED	0	2026-06-04 12:07:36.959	5.9s	2.6s	103.4%	373 MB	1.1 GB	38.9 MB	1.7 MB
338	76/de765e	292309	calling_pipeline:medakaInference_consensus (303)	COMPLETED	0	2026-06-04 12:07:36.755	6.4s	2.7s	102.5%	370.8 MB	1.1 GB	38.9 MB	1.7 MB
339	c4/608c18	292790	calling_pipeline:medakaInference_consensus (304)	COMPLETED	0	2026-06-04 12:07:37.220	6.3s	2.7s	103.9%	369.9 MB	1.1 GB	38.9 MB	1.7 MB
347	81/a801e1	293926	calling_pipeline:medakaInference_consensus (312)	COMPLETED	0	2026-06-04 12:07:38.983	4.7s	2.5s	100.7%	373.9 MB	1.1 GB	38.9 MB	1.7 MB
350	28/51579e	294009	calling_pipeline:medakaInference_consensus (315)	COMPLETED	0	2026-06-04 12:07:39.057	5s	2.6s	99.4%	366.9 MB	1.1 GB	38.9 MB	1.7 MB
344	f6/54ff14	293760	calling_pipeline:medakaInference_consensus (309)	COMPLETED	0	2026-06-04 12:07:38.723	5.5s	2.7s	102.7%	371 MB	1.1 GB	38.9 MB	1.7 MB
342	02/07ba65	293542	calling_pipeline:medakaInference_consensus (307)	COMPLETED	0	2026-06-04 12:07:38.345	6s	3.3s	109.4%	476.5 MB	1.2 GB	38.9 MB	2 MB
346	b1/ffe2c1	293875	calling_pipeline:medakaInference_consensus (311)	COMPLETED	0	2026-06-04 12:07:38.871	5.6s	3.1s	102.4%	408.5 MB	1.1 GB	38.9 MB	1.8 MB
341	8a/3442ca	293269	calling_pipeline:medakaInference_consensus (306)	COMPLETED	0	2026-06-04 12:07:37.624	7s	3.5s	110.3%	458 MB	1.2 GB	38.9 MB	2 MB
343	86/c288fa	293597	calling_pipeline:medakaInference_consensus (308)	COMPLETED	0	2026-06-04 12:07:38.522	6.2s	3.6s	107.8%	456.8 MB	1.2 GB	38.9 MB	2 MB
353	1d/cdfb81	294315	calling_pipeline:medakaInference_consensus (318)	COMPLETED	0	2026-06-04 12:07:39.379	5.4s	3.2s	101.7%	384.1 MB	1.1 GB	38.9 MB	1.7 MB
349	a8/8c9ecb	294134	calling_pipeline:medakaInference_consensus (314)	COMPLETED	0	2026-06-04 12:07:39.204	5.7s	3.3s	101.0%	407.2 MB	1.1 GB	38.9 MB	1.8 MB
345	90/bd9138	293681	calling_pipeline:medakaInference_consensus (310)	COMPLETED	0	2026-06-04 12:07:38.615	6.4s	3.7s	107.1%	457.5 MB	1.2 GB	38.9 MB	2 MB
351	26/eae40f	294259	calling_pipeline:medakaInference_consensus (316)	COMPLETED	0	2026-06-04 12:07:39.346	5.8s	3.4s	100.5%	384.2 MB	1.1 GB	38.9 MB	1.7 MB
348	50/cc7e5f	294051	calling_pipeline:medakaInference_consensus (313)	COMPLETED	0	2026-06-04 12:07:39.133	6.1s	3.8s	104.6%	436.6 MB	1.1 GB	38.9 MB	2 MB
355	59/7e4e6d	297820	calling_pipeline:medakaInference_consensus (320)	COMPLETED	0	2026-06-04 12:07:42.851	6s	2.7s	103.2%	377.4 MB	1.1 GB	38.9 MB	1.7 MB
364	19/bdc59f	299032	calling_pipeline:medakaInference_consensus (329)	COMPLETED	0	2026-06-04 12:07:44.579	4.4s	2.5s	100.3%	374.7 MB	1.1 GB	38.8 MB	1.7 MB
362	10/ec6117	299143	calling_pipeline:medakaInference_consensus (327)	COMPLETED	0	2026-06-04 12:07:44.718	4.6s	2.4s	100.2%	367.1 MB	1.1 GB	38.9 MB	1.7 MB
357	e4/33d608	298730	calling_pipeline:medakaInference_consensus (322)	COMPLETED	0	2026-06-04 12:07:44.065	5.3s	2.6s	101.8%	381.3 MB	1.1 GB	38.9 MB	1.7 MB
361	06/1a747b	298867	calling_pipeline:medakaInference_consensus (326)	COMPLETED	0	2026-06-04 12:07:44.365	5.2s	2.9s	103.0%	379.6 MB	1.1 GB	38.9 MB	1.7 MB
358	d2/9fda7b	298596	calling_pipeline:medakaInference_consensus (323)	COMPLETED	0	2026-06-04 12:07:43.711	6s	3.1s	103.6%	387.5 MB	1.1 GB	38.9 MB	1.7 MB
365	23/3bf77d	299278	calling_pipeline:medakaInference_consensus (330)	COMPLETED	0	2026-06-04 12:07:44.919	4.9s	2.7s	101.3%	375 MB	1.1 GB	38.9 MB	1.7 MB
363	2b/4bad34	299197	calling_pipeline:medakaInference_consensus (328)	COMPLETED	0	2026-06-04 12:07:44.844	5s	3s	103.4%	386.3 MB	1.1 GB	38.9 MB	1.8 MB
359	88/d9483a	298821	calling_pipeline:medakaInference_consensus (324)	COMPLETED	0	2026-06-04 12:07:44.253	5.7s	3.5s	109.2%	519.1 MB	1.2 GB	38.9 MB	2.2 MB
354	e9/92c8fd	298171	calling_pipeline:medakaInference_consensus (319)	COMPLETED	0	2026-06-04 12:07:43.189	6.9s	3.7s	108.4%	476.3 MB	1.2 GB	38.9 MB	2 MB
356	ab/dd2277	298465	calling_pipeline:medakaInference_consensus (321)	COMPLETED	0	2026-06-04 12:07:43.504	6.7s	3.7s	108.6%	457.6 MB	1.2 GB	38.9 MB	2 MB
366	a0/06222b	299362	calling_pipeline:medakaInference_consensus (331)	COMPLETED	0	2026-06-04 12:07:45.040	5.2s	3.5s	101.1%	391.1 MB	1.1 GB	38.8 MB	1.8 MB
360	dc/a36e32	298950	calling_pipeline:medakaInference_consensus (325)	COMPLETED	0	2026-06-04 12:07:44.476	5.9s	3.9s	107.0%	437.4 MB	1.1 GB	38.9 MB	2 MB
367	83/7334d3	299444	calling_pipeline:alignReads (2)	COMPLETED	0	2026-06-04 12:07:45.122	14.3s	12.1s	275.6%	691.5 MB	3.8 GB	882.8 MB	735.9 MB
371	c1/30f3b9	304598	calling_pipeline:alignmentCheckpoint (2)	COMPLETED	0	2026-06-04 12:07:59.415	6.3s	5ms	174.5%	0	0	57.9 KB	427 B
369	79/3b00e6	304597	calling_pipeline:splitRegions (2)	COMPLETED	0	2026-06-04 12:07:59.412	6.9s	75ms	108.3%	5.7 MB	9.9 MB	3.4 MB	468 B
370	e9/0f7ce4	304609	calling_pipeline:coverStats (2)	COMPLETED	0	2026-06-04 12:07:59.417	8.1s	924ms	186.8%	24.3 MB	245.6 MB	500.1 MB	500.8 KB
368	26/49d568	304621	calling_pipeline:readStats (2)	COMPLETED	0	2026-06-04 12:07:59.415	8.2s	645ms	100.8%	42.6 MB	172.9 MB	169.3 MB	3.5 MB
372	2c/c5774c	305425	calling_pipeline:accumulateCheckpoints (6)	COMPLETED	0	2026-06-04 12:08:05.741	2.5s	62ms	91.9%	11.1 MB	15.5 MB	940.5 KB	639.4 KB
378	b4/186304	305483	calling_pipeline:medakaInference_consensus (337)	COMPLETED	0	2026-06-04 12:08:06.357	8s	5.8s	129.4%	2 GB	2.7 GB	47.9 MB	7.9 MB
377	5d/707def	305508	calling_pipeline:medakaInference_consensus (336)	COMPLETED	0	2026-06-04 12:08:06.363	11.1s	8.9s	137.4%	3.8 GB	5.1 GB	58.2 MB	15.5 MB
375	9f/6842ec	305477	calling_pipeline:medakaInference_consensus (334)	COMPLETED	0	2026-06-04 12:08:06.353	18.7s	16.7s	148.8%	6.2 GB	7.2 GB	87.2 MB	35.5 MB
374	b1/e81148	305499	calling_pipeline:medakaInference_consensus (333)	COMPLETED	0	2026-06-04 12:08:06.361	18.8s	16.3s	148.6%	6.6 GB	7.6 GB	85.9 MB	35 MB
373	73/d142e7	305490	calling_pipeline:medakaInference_consensus (332)	COMPLETED	0	2026-06-04 12:08:06.359	18.9s	16.4s	147.9%	6.8 GB	7.8 GB	82.6 MB	35 MB
376	22/f0478b	305476	calling_pipeline:medakaInference_consensus (335)	COMPLETED	0	2026-06-04 12:08:06.350	19s	16.7s	148.3%	6.1 GB	7.2 GB	86.1 MB	35.3 MB
380	81/620515	309926	calling_pipeline:medakaConsensus (2)	COMPLETED	0	2026-06-04 12:08:25.347	3s	2.3s	97.9%	329.1 MB	1.1 GB	201.7 MB	9.8 MB
379	92/67ad19	309943	calling_pipeline:medakaConsensus (1)	COMPLETED	0	2026-06-04 12:08:25.352	3.3s	2.4s	89.0%	338.8 MB	1.1 GB	161.6 MB	8.4 MB
386	d5/118a47	311005	output (1)	COMPLETED	0	2026-06-04 12:08:28.360	1.3s	1ms	0.0%	0	0	71.8 KB	211 B
385	62/9fb25e	311012	calling_pipeline:assemblyCheckpoint (1)	COMPLETED	0	2026-06-04 12:08:28.366	1.5s	1ms	0.0%	0	0	57.9 KB	400 B
391	04/1a03a7	311222	calling_pipeline:assemblyCheckpoint (2)	COMPLETED	0	2026-06-04 12:08:28.631	1.6s	1ms	0.0%	0	0	57.9 KB	385 B
394	fe/6a42b0	311279	output (4)	COMPLETED	0	2026-06-04 12:08:28.635	1.7s	1ms	0.0%	0	0	71.8 KB	211 B
392	a2/042e7a	311215	output (2)	COMPLETED	0	2026-06-04 12:08:28.630	2.6s	2ms	139.1%	0	0	71.8 KB	215 B
393	db/e02a02	311298	output (3)	COMPLETED	0	2026-06-04 12:08:28.635	2.6s	2ms	213.3%	0	0	71.8 KB	215 B
395	6d/e8cc6d	312792	calling_pipeline:accumulateCheckpoints (7)	COMPLETED	0	2026-06-04 12:08:29.849	1.5s	79ms	74.1%	3.2 MB	4.2 MB	940.5 KB	639.5 KB
396	47/0fbc98	314571	calling_pipeline:accumulateCheckpoints (8)	COMPLETED	0	2026-06-04 12:08:31.390	754ms	90ms	84.2%	3.1 MB	4.2 MB	940.6 KB	639.5 KB
381	7e/7fc54e	311006	calling_pipeline:run_isolates:mlstSearch (1)	COMPLETED	0	2026-06-04 12:08:28.364	4.4s	3.3s	15.1%	179.6 MB	240.2 MB	11.4 MB	8.8 MB
389	a2/668483	311255	calling_pipeline:run_isolates:mlstSearch (2)	COMPLETED	0	2026-06-04 12:08:28.633	5.9s	3.6s	21.5%	179.4 MB	312.8 MB	15.1 MB	11.8 MB
388	7d/45b956	311238	calling_pipeline:runMobSuite (2)	COMPLETED	0	2026-06-04 12:08:28.633	43.8s	40.8s	213.5%	778 MB	5.7 GB	85 MB	24.2 MB
397	2c/b487fb	329919	calling_pipeline:plasmidIdCheckpoint (1)	COMPLETED	0	2026-06-04 12:09:12.462	3.1s	2ms	0.0%	0	0	57.9 KB	404 B
398	ba/ff0871	330453	calling_pipeline:accumulateCheckpoints (9)	COMPLETED	0	2026-06-04 12:09:15.629	5s	89ms	95.4%	11.1 MB	15.5 MB	940.7 KB	639.6 KB
383	65/4ca95b	311066	calling_pipeline:runMobSuite (1)	COMPLETED	0	2026-06-04 12:08:28.375	1m 44s	1m 41s	98.5%	575.8 MB	5.7 GB	73.6 MB	15.6 MB
399	59/0e6062	336383	calling_pipeline:plasmidIdCheckpoint (2)	COMPLETED	0	2026-06-04 12:10:12.066	3s	2ms	139.1%	0	0	57.9 KB	408 B
400	de/570331	337167	calling_pipeline:accumulateCheckpoints (10)	COMPLETED	0	2026-06-04 12:10:15.046	2.8s	62ms	103.2%	12.3 MB	17.3 MB	940.8 KB	639.6 KB
382	e4/3e6674	311107	calling_pipeline:runBakta (1)	COMPLETED	0	2026-06-04 12:08:28.382	2m 7s	2m 6s	237.2%	3 GB	8.1 GB	3.7 GB	138 MB
401	54/3a3fbc	341042	calling_pipeline:annotationCheckpoint (1)	COMPLETED	0	2026-06-04 12:10:35.620	583ms	2ms	0.0%	0	0	57.9 KB	440 B
402	b1/1c9047	341413	calling_pipeline:accumulateCheckpoints (11)	COMPLETED	0	2026-06-04 12:10:36.207	626ms	62ms	76.9%	11.1 MB	15.5 MB	940.8 KB	639.8 KB
390	ca/3391e5	311229	calling_pipeline:runBakta (2)	COMPLETED	0	2026-06-04 12:08:28.632	2m 27s	2m 24s	205.4%	3 GB	8.1 GB	4.4 GB	117.2 MB
403	b8/f73c00	343230	calling_pipeline:annotationCheckpoint (2)	COMPLETED	0	2026-06-04 12:10:55.177	2.8s	1ms	0.0%	0	0	57.9 KB	440 B
404	18/d324b2	343541	calling_pipeline:accumulateCheckpoints (12)	COMPLETED	0	2026-06-04 12:10:58.004	2.9s	58ms	98.0%	10.9 MB	15.5 MB	941 KB	639.9 KB
387	76/79df14	311216	calling_pipeline:run_isolates:sourmash_species_id (2)	COMPLETED	0	2026-06-04 12:08:28.630	3m 24s	3m 22s	103.4%	4.1 GB	8.5 GB	164.5 MB	18.1 MB
384	4c/dd722d	311019	calling_pipeline:run_isolates:sourmash_species_id (1)	COMPLETED	0	2026-06-04 12:08:28.366	3m 26s	3m 25s	103.5%	4 GB	8.5 GB	164.6 MB	18.1 MB
405	64/6eaa92	345117	calling_pipeline:run_isolates:getPointfinderSpecies (1)	COMPLETED	0	2026-06-04 12:11:52.822	1.5s	839ms	391.7%	10.4 MB	15.1 MB	11.9 MB	9.3 MB
408	0f/09af3c	345523	calling_pipeline:run_isolates:serotyping (1)	COMPLETED	0	2026-06-04 12:11:54.315	1.4s	573ms	99.2%	4.2 MB	7.1 MB	46 MB	6.3 MB
406	b2/a5693e	345485	calling_pipeline:run_isolates:getPointfinderSpecies (2)	COMPLETED	0	2026-06-04 12:11:54.281	1.5s	831ms	394.0%	10.5 MB	15.1 MB	11.9 MB	9.2 MB
407	f8/f91f7f	345521	calling_pipeline:run_isolates:resfinder (1)	COMPLETED	0	2026-06-04 12:11:54.313	7.8s	7.1s	134.8%	250.3 MB	4.7 GB	133.2 MB	14.8 MB
410	4d/e78cdb	347665	calling_pipeline:amrCheckpoint (1)	COMPLETED	0	2026-06-04 12:12:02.125	640ms	1ms	0.0%	0	0	57.9 KB	416 B
412	56/f6dc64	348240	calling_pipeline:accumulateCheckpoints (13)	COMPLETED	0	2026-06-04 12:12:02.769	658ms	61ms	93.2%	11 MB	15.5 MB	941 KB	640 KB
411	98/d8d1a0	347683	calling_pipeline:collect_results (1)	COMPLETED	0	2026-06-04 12:12:02.127	1.7s	1.1s	341.9%	92.1 MB	4.4 GB	13.2 MB	10.9 MB
409	34/3e032d	346273	calling_pipeline:run_isolates:resfinder (2)	COMPLETED	0	2026-06-04 12:11:55.820	14s	13.5s	119.0%	297 MB	4.7 GB	266.3 MB	10.3 MB
414	24/96fa99	349580	calling_pipeline:amrCheckpoint (2)	COMPLETED	0	2026-06-04 12:12:09.810	697ms	5ms	125.5%	0	0	57.9 KB	420 B
416	65/0a80bf	350097	calling_pipeline:accumulateCheckpoints (14)	COMPLETED	0	2026-06-04 12:12:10.510	634ms	59ms	97.5%	11.1 MB	15.5 MB	941.2 KB	640.1 KB
415	d3/bb204c	349581	calling_pipeline:collect_results (2)	COMPLETED	0	2026-06-04 12:12:09.812	1.7s	982ms	355.2%	10.8 MB	15.2 MB	13.4 MB	10.4 MB
413	d1/06f297	348687	calling_pipeline:makePerSampleReports (1)	COMPLETED	0	2026-06-04 12:12:03.810	8.9s	8.3s	118.3%	421.8 MB	4.8 GB	60.7 MB	31.9 MB
418	ab/c6e105	350429	calling_pipeline:createRunModel	COMPLETED	0	2026-06-04 12:12:11.485	1.7s	960ms	358.0%	10.4 MB	15.2 MB	14.6 MB	12.4 MB
419	31/531548	350949	calling_pipeline:perSampleReportingCheckpoint (1)	COMPLETED	0	2026-06-04 12:12:12.764	780ms	2ms	0.0%	0	0	57.9 KB	407 B
421	7a/cab052	351334	calling_pipeline:accumulateCheckpoints (15)	COMPLETED	0	2026-06-04 12:12:13.547	696ms	60ms	84.2%	11.1 MB	15.5 MB	941.3 KB	640.2 KB
417	f6/6bcd5a	350430	calling_pipeline:makePerSampleReports (2)	COMPLETED	0	2026-06-04 12:12:11.486	7.4s	6.7s	137.1%	422.1 MB	4.8 GB	60.3 MB	31.9 MB
422	49/663639	352254	calling_pipeline:perSampleReportingCheckpoint (2)	COMPLETED	0	2026-06-04 12:12:18.856	503ms	1ms	0.0%	0	0	57.9 KB	407 B
